id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"24958781","2014-07-25 15:03:58","0","252","Padding pandas columns with NaNs if offset is too large","2","2","","weskpga","924","JaminSore","2720"
"24763148","2014-07-15 16:12:24","0","452","Date error in writing to excel sheet using pandas","1","0","","weskpga","924","chrisb","28789"
"26278964","2014-10-09 12:54:28","1","32","python pandas multi-indexed dataframe selection","1","1","","Pieter","1056","EdChum","211433"
"23997281","2014-06-02 14:45:40","2","2775","Get difference values between rows in Pandas DataFrame","1","0","","glennpierce","83","Dan Allan","23313"
"23999989","2014-06-02 17:20:26","1","3773","Pandas return NaT when is should not","2","3","1","glennpierce","83","Andy Hayden","218111"
"26130538","2014-09-30 21:37:46","2","52","Inconsistent behavior of ix selection with duplicate indices","1","0","","MSData","20","DSM","234989"
"26068348","2014-09-26 21:09:14","1","538","Dropping rows fast from a multi-indexed data frame conditional on the level 1 index","1","0","1","MSData","20","unutbu","601449"
"23366016","2014-04-29 13:25:52","1","195","Pandas 0.13.1 pivot_table (pivot) error - not in 0.12.0 - should (and how) I go back to 0.12.0?","0","7","1","GIS Danny","106","",""
"25457920","2014-08-23 02:32:05","10","8507","Convert row names into a column in Pandas","1","0","4","pdubois","2747","unutbu","601449"
"25444932","2014-08-22 10:30:53","2","2486","Merge multiple data frames with different dimensions using Pandas","1","0","1","pdubois","2747","Ffisegydd","33163"
"24527279","2014-07-02 09:17:13","1","83","Mixed length object type in pandas dataframe","1","1","","AdrienG","155","furas","58036"
"25981251","2014-09-22 18:56:52","0","154","How to optimize converting DataFrame to dict?","1","3","","bravemuffin","33","",""
"24091385","2014-06-06 22:12:30","0","765","Computing 7-day retention numbers in pandas","1","0","1","Brandon Humpert","273","",""
"24438273","2014-06-26 19:06:53","0","66","Aggregation on pandas datetime series only returns as datetime series","1","0","","Brandon Humpert","273","Jeff","88337"
"25796983","2014-09-11 21:09:14","3","2465","Panda's boxplot but not showing the box","1","0","1","Douglas Fils","159","K.Chen","576"
"25375260","2014-08-19 03:26:11","4","1565","Pandas to_csv always substitute long numpy.ndarray with ellipsis","1","4","1","zhh210","106","Andy Hayden","218111"
"25494065","2014-08-25 20:41:45","10","2231","pandas partial join on multiindex","1","2","2","marco","436","",""
"23853553","2014-05-25 08:50:00","54","60355","Python Pandas: How to read only first n rows of CSV files in?","1","0","16","bensw","680","smci","17377"
"23692419","2014-05-16 04:00:14","4","7198","Python: select most frequent using group by","1","5","","bensw","680","Karl D.","8364"
"25649412","2014-09-03 16:32:12","6","2708","Exponential Decay on Python Pandas DataFrame","1","0","1","idubs11","94","undershock","445"
"26321618","2014-10-12 03:38:14","0","728","loose column when using .groupby() in panda dataframe","2","0","","Austen Novis","202","Woody Pride","7085"
"26004699","2014-09-23 21:04:11","2","401","Get outliers in a DataFrame with date","1","1","","dashawn","43","Rainy","741"
"23604895","2014-05-12 09:01:26","3","640","How to append data to a panel which is stored in HDFStore file","1","0","","Danny","328","Jeff","88337"
"26665809","2014-10-31 00:41:24","1","1063","Multiprocessing on pandas dataframe. Confusing behavior based on input size","2","0","2","Tim","108","",""
"25201143","2014-08-08 10:15:18","14","15679","numpy.ndarray vs pandas.DataFrame","1","5","4","Adam Ryczkowski","3052","daniel","1743"
"24215926","2014-06-14 01:55:19","0","581","python pandas float value comparisons","0","5","","cubesnyc","420","",""
"24209771","2014-06-13 16:16:55","0","65","timeseries / dataframe manipulation in pandas","1","0","","cubesnyc","420","",""
"24294587","2014-06-18 20:36:08","1","78","Easiest way to iterate through a dataframe and get the product of the last 30 days","1","0","","cubesnyc","420","Gregor","1067"
"24298362","2014-06-19 03:36:49","0","2970","Graphing two dataframe columns on different axis with different scales","2","0","","cubesnyc","420","",""
"24441974","2014-06-26 23:44:24","0","514","selecting columns with special characters","1","2","","cubesnyc","420","",""
"26322352","2014-10-12 05:58:53","0","71","Python Pandas:Need help making a chart with 2 line plots from a single pandas dataframe","1","2","","pybokeh","6","",""
"24442832","2014-06-27 01:52:45","1","2099","How to resample a Pandas multi-index data frame via methods depending on the column name","1","0","","araichev","405","Andy Hayden","218111"
"23310488","2014-04-26 11:55:12","2","674","How to plot correct dates with matplotlib?","1","4","","A L","1522","",""
"25953047","2014-09-20 20:33:16","0","171","Use the header as axis and first column as axis","1","2","","David Rasuli","502","Paul H","36143"
"26089074","2014-09-28 20:01:22","2","433","get subset dataframe by date","1","0","","David Rasuli","502","EdChum","211433"
"26464334","2014-10-20 11:15:18","1","1549","Python Pandas Scientific Notation Iconsistent","1","0","1","Magic_Matt_Man","825","EdChum","211433"
"26264930","2014-10-08 19:31:34","1","403","Changing the marker according to some factor in a pandas time series plot","2","0","","crf","566","",""
"25497155","2014-08-26 02:32:51","0","54","slicing pandas recommendations","1","0","","Dnaiel","3097","jay s","436"
"26580024","2014-10-27 01:42:17","-1","357","Sequential calculations in Pandas using last calculated value","1","3","","mayank","161","",""
"26595819","2014-10-27 19:59:22","16","19255","double quoted elements in csv cant read with pandas","1","1","2","PopcornKing","805","Jeff","88337"
"25340523","2014-08-16 13:15:35","1","76","Filter Pandas DataFrame by group with tag values","1","0","","arnaldo","558","behzad.nouri","45694"
"23686522","2014-05-15 18:56:30","1","86","How to assign one row of a hierarchically indexed Pandas DataFrame to another row?","1","0","","Nick Ulle","186","Jeff","88337"
"24596207","2014-07-06 13:16:22","1","1159","Matplotlib line collection and additional line","1","1","","Christian Rapp","1334","CT Zhu","36249"
"24590664","2014-07-05 21:19:50","1","199","Sum of precipitation per Timeframe in pandas DataFrame","1","1","","Christian Rapp","1334","furas","58036"
"24590142","2014-07-05 20:04:19","3","1219","Pandas Dataframe Multicolor Line plot","1","0","2","Christian Rapp","1334","CT Zhu","36249"
"24468333","2014-06-28 15:33:08","3","3551","Set xlim for pandas/matplotlib where index is string","2","12","1","Christian Rapp","1334","tacaswell","60513"
"23772510","2014-05-21 01:21:15","4","1173","How can I do an interpolating reindex in pandas using datetime indices?","1","0","0","Kevin S","750","HYRY","71257"
"26600759","2014-10-28 04:10:12","1","289","extra numbers showing up on my axes when i do multiple subplots in matplotlib","1","0","0","swyx","997","Deditos","1162"
"25255496","2014-08-12 03:01:12","12","2440","DataFrame.interpolate() extrapolates over trailing missing data","3","4","5","metasequoia","4502","",""
"24074255","2014-06-06 04:38:02","2","1235","How can I stop Excel from displaying numbers in scientific notation using XlsxWriter?","3","2","","user1093967","319","",""
"24798571","2014-07-17 08:32:40","0","78","Losing timezone-awareness from pandas DateTimeIndex in Python","0","4","1","Mark Horvath","576","",""
"24830952","2014-07-18 17:48:29","1","726","Changing timezone on pandas DatetimeIndex when concatenating DataFrames in Python","0","6","","Mark Horvath","576","",""
"24805307","2014-07-17 13:43:39","1","302","Losing timezone-awareness when saving hyerarchical pandas DatetimeIndex to hdf5 in Python","1","0","","Mark Horvath","576","Jeff","88337"
"24917910","2014-07-23 18:14:20","1","862","Fast selection of a Timestamp range in hierarchically indexed pandas data in Python","1","0","","Mark Horvath","576","Jeff","88337"
"25516995","2014-08-27 00:05:44","0","49","Efficiently update values held in scoring matrix","1","3","","Sirrah","1118","chrisb","28789"
"25511223","2014-08-26 16:56:13","4","5977","Get N largest values from pandas array, with index and column headings intact","2","0","2","Sirrah","1118","DSM","234989"
"24743134","2014-07-14 18:17:39","3","4124","calculate time elapsed timedelta from pandas datetime index","2","3","","jkokorian","1388","Jeff","88337"
"25276372","2014-08-13 00:42:07","1","1498","Filtering in Pandas dataframe slow for ""large"" number of groups?","2","3","1","halfdanrump","116","",""
"23781253","2014-05-21 10:58:37","3","3136","pandas: How do I select rows based on if X number of columns is greater than a number?","1","0","1","daemonk","222","EdChum","211433"
"23780575","2014-05-21 10:29:41","2","3498","pandas: How do I select rows based on the sum of all columns?","1","0","2","daemonk","222","EdChum","211433"
"26380957","2014-10-15 11:04:07","2","1099","Plotting a line plot with error bars and datapoints from a pandas DataFrame","2","0","1","StFS","941","CT Zhu","36249"
"26364020","2014-10-14 14:59:25","0","69","Extracting and plotting data from a MultiIndex DataFrame in pandas","1","2","","StFS","941","",""
"26792852","2014-11-07 02:04:41","3","6918","Multiple values in single column of a pandas DataFrame","1","0","1","StFS","941","",""
"25494782","2014-08-25 21:39:46","2","1069","Python pandas to mimic excel pivot table","1","0","1","Geoffrey Stoel","880","unutbu","601449"
"24412419","2014-06-25 15:10:05","0","412","Optimizing pandas groupby on many small groups","1","0","","Marc Massar","32","Jeff","88337"
"26740117","2014-11-04 16:25:45","3","533","Finding the last values before a specific value in numpy/pandas","3","2","","Marc Massar","32","acushner","6325"
"26790050","2014-11-06 21:48:55","2","521","pandas conditional aggregation","2","0","0","Mixel","679","EdChum","211433"
"23953303","2014-05-30 11:16:53","0","1187","Pandas dot-format date","1","0","","Mixel","679","joris","75521"
"25055712","2014-07-31 09:44:55","85","54680","Pandas every nth row","4","0","22","Mixel","679","chrisb","28789"
"25322933","2014-08-15 07:49:39","5","2285","Pandas timeseries comparison","1","6","","Mixel","679","joris","75521"
"25536032","2014-08-27 20:05:21","6","12941","Pandas group by and sum two columns","2","7","1","acpigeon","779","EdChum","211433"
"23502512","2014-05-06 18:42:32","0","50","Combine data frames while adding values in Pandas","1","0","","acpigeon","779","BrenBarn","176765"
"24410243","2014-06-25 13:36:09","3","241","pandas convert_to_r_dataframe does not work with numpy.bool_","1","0","","mjandrews","1079","CT Zhu","36249"
"25625100","2014-09-02 13:51:57","2","5784","Pandas inconsistent ""Initializing from file failed"" with multithreading","0","2","1","user994572","69","",""
"24264470","2014-06-17 12:57:47","0","844","Deducting the median from each column","2","0","","The Unfun Cat","12979","emeth","4835"
"24262512","2014-06-17 11:25:39","1","34","Get number of specific element in each row","1","0","","The Unfun Cat","12979","John Zwinck","167063"
"23892443","2014-05-27 14:44:22","-1","211","Show all the nan in pandas?","1","0","","piggyback","5812","",""
"23731564","2014-05-19 07:00:48","23","79452","KeyError when indexing Pandas dataframe","2","1","6","Simbi","515","alko","32837"
"24974916","2014-07-26 19:45:28","1","122","""stair step"" validation chart","0","3","","Jake Lowen","393","",""
"23556153","2014-05-09 03:31:44","32","54142","How to put legend outside the plot with pandas","1","2","15","user977828","2197","",""
"23559118","2014-05-09 07:40:21","1","144","legend outside and adjusting subplot size shrink picture","0","3","","user977828","2197","",""
"23530848","2014-05-08 00:43:37","1","713","xtick max value setup with panda and matplotlib","2","2","","user977828","2197","Saullo G. P. Castro","40028"
"23539832","2014-05-08 10:59:20","9","57765","How to calculate percentage with Pandas' DataFrame","2","0","1","user977828","2197","FooBar","7549"
"23508577","2014-05-07 04:10:02","1","2404","xlabel and ylabel not visible in panda plot","1","0","2","user977828","2197","Paul","30377"
"23490626","2014-05-06 09:18:04","5","2992","How to avoid axis values with 1e7 in pandas and matplotlib","1","3","2","user977828","2197","Holger","1302"
"26473536","2014-10-20 19:35:35","3","2810","pandas srt.lower() not working on dataframe column","1","1","","user965586","326","BrenBarn","176765"
"23834765","2014-05-23 17:00:24","1","89","cumcout groupby --- how to list by groups","1","0","","Dong","137","joris","75521"
"25082679","2014-08-01 14:38:49","0","830","How to apply a function (numpy ufunc) with two array arguments to one pandas Series?","1","4","","László","1315","user2357112","172745"
"24372394","2014-06-23 18:01:19","2","220","how to downsize a pandas DataFrame without making a copy?","1","11","","László","1315","",""
"24350203","2014-06-22 10:10:49","0","43","combining ranges for pandas (NumPy? core python?) indexing","1","0","","László","1315","user41047","316"
"23857756","2014-05-25 16:57:06","0","1737","mapping a (lambda) function to lists of strings fails 'float' object not iterable","1","0","","László","1315","unutbu","601449"
"23853423","2014-05-25 08:28:13","0","223","segmentation fault in pandas after iopro (adapter for CSV)","0","12","1","László","1315","",""
"23431613","2014-05-02 15:23:17","2","2172","why does pandas.to_csv write floats for integers?","1","3","","László","1315","",""
"23513050","2014-05-07 08:49:43","0","63","Flatten and create new columns in Pandas","1","3","","AdamNYC","8026","Rutger Kassies","33797"
"23743460","2014-05-19 17:10:12","65","66800","Replace None with NaN in pandas dataframe","4","0","17","AdamNYC","8026","Guillaume Jacquenot","6388"
"23846905","2014-05-24 15:47:24","1","91","Merge two DataFrames by column of sets","0","5","","AdamNYC","8026","",""
"24323564","2014-06-20 09:00:37","0","262","Trellis plot with multiple series grouped by categorical variables with ggplot and pandas","0","2","","linello","3799","",""
"23344826","2014-04-28 15:17:07","0","576","Append to dataframe from another with calculations","1","6","1","Tom","76","Phillip Cloud","18335"
"24414972","2014-06-25 17:26:16","0","670","DataFrame Subset","1","2","","Tom","76","DSM","234989"
"26093737","2014-09-29 06:31:26","0","1235","Python pandas groupby aggregation","1","0","","Alcott","6993","Korem","6977"
"24572376","2014-07-04 10:35:23","0","408","create a new data frame from GroupBy object in pandas","1","0","","Alcott","6993","Matti John","12169"
"25788185","2014-09-11 13:02:04","0","129","Create hierarchical pandas dataframe from a list of sets","0","2","","Erotemic","1849","",""
"25071554","2014-08-01 01:35:29","0","170","How to feed sqlite query data to Pandas scatter_matrix","1","2","","curtisp","847","",""
"24804396","2014-07-17 13:03:28","2","1025","Pandas find index of subarray in array","2","0","","Michael","2974","Jaime","51429"
"24754496","2014-07-15 09:25:48","4","992","Pandas: Merge hierarchical data","1","7","","Lemming","1725","Jeff","88337"
"24641179","2014-07-08 20:30:38","2","363","Pandas: Pivoting and plotting workflow","2","0","","Lemming","1725","DrV","15520"
"23912912","2014-05-28 13:26:02","2","6416","Log-Log plot of pandas dataframe","1","2","3","sjdh","1687","Ffisegydd","33163"
"24643316","2014-07-08 23:50:18","1","641","Lazy reading of a file line by line as needed in python","0","5","","Ivan","2546","",""
"25127825","2014-08-04 21:26:50","0","117","reindex Series should fill with NaN","1","0","","Sam Hatchett","468","chrisb","28789"
"26659941","2014-10-30 17:48:45","2","2969","pandas.read_csv named argument na_values default values","1","1","","grisaitis","1527","firelynx","17905"
"23709811","2014-05-17 09:38:58","0","3574","Best way to sum group value_counts in pandas","2","0","1","aisensiy","536","Jeff","88337"
"23773384","2014-05-21 03:20:06","1","805","Pandas resample with all day range","2","0","","aisensiy","536","Karl D.","8364"
"26069235","2014-09-26 22:33:30","6","17846","How do I select an element in array column of a data frame?","2","0","1","jankos","606","b10n","828"
"23549975","2014-05-08 18:39:56","7","3065","Split DatetimeIndex into date and time MultiIndex conveniently in Pandas","1","7","4","H. Arponen","313","Happy001","3834"
"25709985","2014-09-07 12:06:39","7","2208","Pandas plot with errorbar: style does not apply","1","2","2","dinya","390","Sergey Antopolskiy","1885"
"23658092","2014-05-14 14:50:20","2","163","Adding two pandas Series while keeping (non-numeric) values at non-matching indices","1","1","","cilix","617","DSM","234989"
"24993831","2014-07-28 11:01:23","0","63","Check list of numbers is a subset","2","0","","user690462","54","Padraic Cunningham","141492"
"23544879","2014-05-08 14:34:48","0","6263","Convert rows into comma separated string in pandas","1","0","1","user690462","54","Jeff","88337"
"24066782","2014-06-05 17:45:54","8","1844","Pandas: decompress date range to individual dates","4","1","3","ksindi","11092","joris","75521"
"26666919","2014-10-31 03:00:30","68","171006","Add column in dataframe from list","5","2","24","mane","562","DSM","234989"
"26514771","2014-10-22 18:43:33","2","896","Subtract last and first elements in a column using Python Pandas","1","0","","mane","562","Jerome Montino","11917"
"26539646","2014-10-24 00:22:22","1","508","Python Pandas count interval of occurrence","1","0","","mane","562","user3378649","2035"
"25273415","2014-08-12 20:22:23","5","4935","How to plot a PMF of a sample?","2","1","1","Milena Araujo","198","behzad.nouri","45694"
"24761662","2014-07-15 15:04:36","3","176","In Python/Pandas how do I convert century-months to DateTimeIndex?","1","0","","Allen Downey","99","",""
"23871506","2014-05-26 13:40:49","1","281","Problems with MultiIndex of imported Excel-File in pandas","1","0","","phynfo","3232","Happy001","3834"
"23963665","2014-05-30 21:29:07","2","2795","Pandas, Excel-Import and MultiIndex","1","4","","phynfo","3232","Happy001","3834"
"24130379","2014-06-09 23:00:53","1","47","Convert a list of timestamped state columns into a time-indexed list for each state during that time, as told with Chutes and Ladders","1","4","","gruen","8","Andy Hayden","218111"
"26273439","2014-10-09 08:12:33","0","447","Can I assign an order of subplots for Pandas DataFrame.plot?","1","1","","Wen Li","47","EdChum","211433"
"26277757","2014-10-09 11:52:12","69","20573","Pandas to_html() truncates string contents","2","5","11","Timo","2452","EdChum","211433"
"26014025","2014-09-24 10:00:28","2","123","How to transpose (stack) arbitrary columns in Dataframe?","1","0","","vlad","199","Ffisegydd","33163"
"26033358","2014-09-25 07:54:41","2","1786","How do I extend a pandas DataFrame by repeating the last row?","2","0","1","k107","9153","JohnE","16985"
"26531109","2014-10-23 15:01:32","5","6168","Pandas 0.15 DataFrame: Remove or reset time portion of a datetime64","6","2","","n4cer500","418","",""
"25750323","2014-09-09 17:09:26","1","957","Python summarize row into column (Pandas pivot table)","2","2","","Louro","548","unutbu","601449"
"26226343","2014-10-06 23:21:31","38","35150","Pandas concat yields ValueError: Plan shapes are not aligned","3","4","6","Lt.Fr0st","366","",""
"24442236","2014-06-27 00:19:28","1","122","Why does importing a csv in Python or R double size","1","2","","B_Miner","651","",""
"24196896","2014-06-13 02:42:55","0","417","Find MinArg in Python -- Pandas DFs Distance","2","2","1","B_Miner","651","gobrewers14","10016"
"23819119","2014-05-23 00:16:05","3","1551","Numpy hstack explodes memory","2","2","","B_Miner","651","Saullo G. P. Castro","40028"
"23497512","2014-05-06 14:26:19","3","3840","How can an interaction design matrix be created from categorical variables?","2","0","0","B_Miner","651","eickenberg","11012"
"23543836","2014-05-08 13:54:24","0","48","Generating repetitive data in numpy / pandas in a fast vectorized way","2","0","","qed","11140","Rutger Kassies","33797"
"23548328","2014-05-08 17:11:24","3","166","how to visualize high volumn 3 dimensional data","1","8","","qed","11140","",""
"23545014","2014-05-08 14:40:35","3","103","Generating 1d array of shrinking ranges in numpy","2","2","","qed","11140","Fred Foo","294297"
"23547347","2014-05-08 16:24:48","3","5480","parallel coordinates plot for continous data in pandas","1","1","4","qed","11140","",""
"24827979","2014-07-18 14:55:03","1","2453","PANDAS coarse dates (month/year)","1","3","","wdkrnls","1972","furas","58036"
"24017710","2014-06-03 14:23:02","1","231","changing column types of a pandas data frame -- finding offending rows that prevent casting","1","0","","wdkrnls","1972","acushner","6325"
"23333786","2014-04-28 06:15:59","1","2446","Reference values in the previous row with map or apply","2","2","","skyork","2671","joris","75521"
"26626964","2014-10-29 09:41:15","4","296","Pandas SparseDataFrame from list of dicts","0","3","2","yprez","11390","",""
"25997078","2014-09-23 13:59:33","0","56","TypeError in pandas when writing to mysql","0","2","1","manxing","1165","",""
"25356191","2014-08-18 04:02:11","1","137","Pandas prepend data to multi-indexed series","0","0","","ejang","2097","",""
"25097061","2014-08-02 16:20:59","1","484","Patching a method without changing how the method works?","1","0","","Grant David Bachman","1238","Jason S","11049"
"26612257","2014-10-28 15:31:14","1","175","python + pandas: convert class to json, but ignore dataframe member","0","1","1","mike01010","1565","",""
"26477548","2014-10-21 01:27:11","3","806","Filter one dataframe using multi-index of another dataframe","1","0","1","mike01010","1565","",""
"26205922","2014-10-05 18:36:05","30","45279","Calculate weighted average using a pandas/dataframe","4","1","8","mike01010","1565","Andy Hayden","218111"
"26188131","2014-10-03 23:33:27","0","181","Prepend values to Panda's dataframe based on index level of another dataframe","2","0","","mike01010","1565","immerrr","1181"
"25344799","2014-08-16 23:03:36","1","1364","Apply function to pandas dataframe that returns multiple rows","1","0","","Nils","874","",""
"24523938","2014-07-02 06:03:54","0","145","How to get a periodic time series at a fixed time across a DST boundary?","1","0","","Russ","5557","",""
"24225914","2014-06-15 01:57:14","3","1865","Pandas concat producing NaN","1","0","","GarethPrice","509","BrenBarn","176765"
"23482201","2014-05-05 21:26:26","13","27999","Plot Pandas DataFrame as Bar and Line on the same one chart","1","1","7","tfayyaz","134","unutbu","601449"
"24358446","2014-06-23 04:35:21","2","1087","Pandas DataFrame selection using text from another DataFrame","2","1","","tanvach","154","metakermit","10830"
"25928359","2014-09-19 07:15:09","0","155","Efficient creation of a new time series from two irregular time series with Pandas","0","2","","hajons","139","",""
"24409184","2014-06-25 12:51:35","0","107","pandas: asfreq strange behavior when including more data","0","3","","hajons","139","",""
"24143719","2014-06-10 14:33:42","0","60","Pandas: apply a function to a multiindexed series","1","1","","hajons","139","Jeff","88337"
"24917614","2014-07-23 17:58:32","0","740","pandas pivot_table to DataFrame","2","0","","y2p","2138","BrenBarn","176765"
"23527280","2014-05-07 20:02:08","4","1944","Dataframe from all possible combinations of values of given categories","1","1","2","y2p","2138","BrenBarn","176765"
"24520908","2014-07-01 23:53:25","2","1922","Difference between pandas DataFrames by certain columns","2","0","","y2p","2138","agstudy","103269"
"24336518","2014-06-20 22:23:36","1","4524","Convert 2D numpy.ndarray to pandas.DataFrame","2","5","0","y2p","2138","CT Zhu","36249"
"24036911","2014-06-04 12:02:26","31","75822","How to update values in a specific row in a Python Pandas DataFrame?","3","0","12","Alexander","766","FooBar","7549"
"26788531","2014-11-06 20:10:32","1","358","how to update values in a DataFrame based on values in another DataFrame?","1","2","","TraxusIV","658","Korem","6977"
"26722829","2014-11-03 20:42:03","3","693","How do I create a pandas dataframe in python from a csv with additional delimiters?","1","4","","TraxusIV","658","Aaron Hall","212063"
"24354588","2014-06-22 18:53:27","2","1233","Plotting date or time as x axis with ggplot","0","5","","user401445","509","",""
"26046208","2014-09-25 19:06:50","15","14078","Normalize DataFrame by group","4","0","3","JoshAdel","46182","TomAugspurger","18032"
"25694893","2014-09-05 22:38:40","1","4073","Pandas - How to control column order when appending to a DataFrame","1","6","","Dave Novelli","839","Ajean","4291"
"25963431","2014-09-21 20:16:51","16","14160","Convert pandas series from string to unique int ids","2","0","","Dave Novelli","839","unutbu","601449"
"23573052","2014-05-09 20:03:39","9","6649","Pandas DataFrame, How do I remove all columns and rows that sum to 0","3","0","1","Brig","5793","unutbu","601449"
"26792502","2014-11-07 01:23:06","0","202","R merge two different time series with same date","1","5","","Chandra","163","",""
"26233925","2014-10-07 10:28:08","1","162","Pandas Python: sort df while excluding given rows by label","1","2","","Boosted_d16","3732","EdChum","211433"
"25246885","2014-08-11 15:27:14","1","349","Python Pandas: Get single max numeric value from df with floats and characters/alphas","1","0","","Boosted_d16","3732","Jeff","88337"
"25135578","2014-08-05 09:37:17","17","13010","Python Pandas: drop a column from a multi-level column index?","2","0","6","Boosted_d16","3732","Boosted_d16","3732"
"25116891","2014-08-04 10:44:46","3","1297","python pandas - build subset based on column names","1","0","1","Boosted_d16","3732","behzad.nouri","45694"
"25122099","2014-08-04 15:21:31","59","54965","Move column by name to front of table in pandas","6","0","22","Boosted_d16","3732","EdChum","211433"
"25290757","2014-08-13 15:53:35","32","71396","Pandas: split dataframe into multiple dataframes by number of rows","8","2","4","Boosted_d16","3732","ely","44893"
"24571005","2014-07-04 09:27:25","25","37327","return max value from panda dataframe as a whole, not based on column or rows","4","5","1","Boosted_d16","3732","unutbu","601449"
"24555442","2014-07-03 13:46:18","1","931","Create subset table from Pandas dataframe with hierarchical index in a loop","2","0","","Boosted_d16","3732","EdChum","211433"
"23407408","2014-05-01 12:11:46","0","91","iterating and editing in pandas data frame (python)","1","2","","user2343952","8","",""
"24248905","2014-06-16 17:18:55","0","82","I have a bunch of csv files, I am reading them using pandas from python. I want to use a combination of map & lambda functions to do this","1","0","","Sanghamitra Deb","3","Matti John","12169"
"24245139","2014-06-16 13:40:17","1","1048","Installing pandas in django","2","3","","proprius","274","proprius","274"
"24385360","2014-06-24 11:23:27","1","1628","Setting new MultiIndex into pandas DataFrame columns gives ValueError: all arrays must be same length","0","5","","ozagon","23","",""
"26736745","2014-11-04 13:47:52","2","218","Indexing a pandas.Panel counterintuitive or a bug?","1","1","2","Rob","2482","Rob","2482"
"23879851","2014-05-27 01:36:53","0","1176","Pandas GroupBy object is not 'serializable' by Plot.ly","1","4","2","Wipa","15","BrenBarn","176765"
"23749695","2014-05-20 01:32:18","0","277","How to slice today's data from Pandas Timeseries?","1","3","","vikas","573","",""
"26551662","2014-10-24 15:56:17","16","28935","import text to pandas with multiple delimiters","1","0","7","CastleH","159","DSM","234989"
"23554660","2014-05-09 00:03:21","5","4000","Pandas date offset and conversion","1","0","3","JAB","7716","Karl D.","8364"
"23508351","2014-05-07 03:46:02","34","39159","How to do a conditional join in python Pandas?","1","2","9","JAB","7716","Karl D.","8364"
"23826106","2014-05-23 09:53:41","0","2541","How to divide two columns of type `pandas.core.series.Series`?","1","1","","user2366975","1882","joris","75521"
"23934033","2014-05-29 13:03:54","2","644","Save pandas.DataFrame to Excel but keep file's contents","0","2","","user2366975","1882","",""
"25010215","2014-07-29 07:29:35","5","7488","Pandas groupby how to compute counts in ranges","1","4","3","user2366975","1882","EdChum","211433"
"24680318","2014-07-10 15:18:08","1","1797","Bokeh datetime axis should show all yyyy, mm, dd, hh, mm, ss","1","0","","user2366975","1882","karan.dodia","279"
"24886441","2014-07-22 11:41:34","1","397","Pandas read_csv internal memory usage","0","10","1","user2366975","1882","",""
"24819137","2014-07-18 07:07:51","0","433","Memory error in combination with pandas, bokeh and python 2.7","1","0","","user2366975","1882","",""
"24820720","2014-07-18 08:39:57","1","905","pandas read_csv specify dtypes","0","3","","user2366975","1882","",""
"26678467","2014-10-31 15:43:13","26","26976","Export a Pandas dataframe as a table image","2","0","15","user2370852","131","",""
"24495695","2014-06-30 17:30:57","52","41802","Pandas: Get unique MultiIndex level values by label","5","2","12","ojdo","3275","Pietro Battiston","4753"
"24572040","2014-07-04 10:17:09","1","239","Pandas: Access the level of MultiIndex for inplace operation","1","1","","ojdo","3275","unutbu","601449"
"23365466","2014-04-29 13:03:04","8","8358","Pandas Series to Excel","2","0","3","ojdo","3275","Phillip Cloud","18335"
"25422733","2014-08-21 09:25:15","4","869","Masking a DataFrame using multiple criteria","1","0","1","gussilago","357","Alex Riley","95898"
"25441305","2014-08-22 07:01:24","2","100","Matching and adding column to data frame","2","0","","gussilago","357","EdChum","211433"
"25486492","2014-08-25 12:57:02","0","24","Using certain rows as columns to create DataFrame","1","0","","gussilago","357","unutbu","601449"
"26402860","2014-10-16 11:08:01","2","72","Make row value into column and sum for DataFrame","1","0","","gussilago","357","behzad.nouri","45694"
"24049509","2014-06-04 23:56:09","11","24367","Why calling .sort() function on Pandas Series sorts its values in-place and returns nothing?","4","2","5","meto","1148","gerrit","9021"
"24027723","2014-06-04 01:44:43","5","4537","Flatten a Series in pandas, i.e. a series whose elements are lists","2","2","1","meto","1148","Marius","38799"
"23803569","2014-05-22 09:59:30","0","144","how do merge two dataframe in pandas","1","2","","sb32134","153","",""
"24703048","2014-07-11 17:09:42","0","1281","Python Pandas converting strings to NaN","1","4","","Jake","537","",""
"24383776","2014-06-24 10:04:21","2","725","how to remove constant variable in pandas?","1","3","","Donbeo","5844","",""
"24068254","2014-06-05 19:06:18","0","284","pandas dataframe to latex table according to variable value","1","2","","Donbeo","5844","",""
"25193715","2014-08-07 23:11:46","2","11461","pandas global data frame","2","0","3","Donbeo","5844","Jeremy Allen","4870"
"26462385","2014-10-20 09:29:39","0","83","Pandas data frame mean by variables","1","1","","Donbeo","5844","EdChum","211433"
"23836114","2014-05-23 18:26:52","3","3004","Pandas temporal cumulative sum by group","1","0","2","ADJ","1744","Karl D.","8364"
"24249690","2014-06-16 18:12:40","10","4076","What do low_memory and memory_map flags do in pd.read_csv","1","8","1","goofd","843","firelynx","17905"
"23401439","2014-05-01 03:06:57","2","223","Pandas drop unique row in order to use groupby and qcut","1","2","","vt2424253","525","",""
"24509503","2014-07-01 11:45:57","3","2164","3D plot with categorical axis [Python/Matplotlib]","1","0","","darkace","418","ali_m","49163"
"24468624","2014-06-28 16:07:47","-1","74","How to convert all data in dataframe column to dates [Python/Pandas]","1","0","","darkace","418","CT Zhu","36249"
